16	c#	16	1	2008-07-31T21:42:52.667	awar dot net three 
16	.net	16	1	2008-07-31T21:42:52.667	awar dot net three 
16	vb.net	16	1	2008-07-31T21:42:52.667	awar dot net three 
16	timer	16	1	2008-07-31T21:42:52.667	awar dot net three 
17	php	17	1	2008-07-31T21:42:52.667	start new web applic 
17	architecture	17	1	2008-07-31T21:42:52.667	start new web applic 
17	plugins	17	1	2008-07-31T21:42:52.667	start new web applic 
18	html	18	1	2008-07-31T21:42:52.667	let say creat wizard 
19	c#	19	1	2008-07-31T21:42:52.667	let say datat name 
19	linq	19	1	2008-07-31T21:42:52.667	let say datat name 
19	.net-3.5	19	1	2008-07-31T21:42:52.667	let say datat name 
20	linq	20	1	2008-07-31T21:42:52.667	page collect linq given 
20	.net-3.5	20	1	2008-07-31T21:42:52.667	page collect linq given 
21	ruby	21	1	2008-07-31T21:42:52.667	got comment want make 
22	eclipse	22	1	2008-07-31T21:42:52.667	version current avail aptana 
22	svn	22	1	2008-07-31T21:42:52.667	version current avail aptana 
23	flex	23	1	2008-07-31T21:42:52.667	written databas gener script 
23	actionscript-3	23	1	2008-07-31T21:42:52.667	written databas gener script 
23	air	23	1	2008-07-31T21:42:52.667	written databas gener script 
24	php	24	1	2008-07-31T21:42:52.667	best practic around creat 
24	sql	24	1	2008-07-31T21:42:52.667	best practic around creat 
24	database	24	1	2008-07-31T21:42:52.667	best practic around creat 
25	c++	25	1	2008-07-31T21:42:52.667	find port game origin 
25	c	25	1	2008-07-31T21:42:52.667	find port game origin 
25	linux	25	1	2008-07-31T21:42:52.667	find port game origin 
25	unix	25	1	2008-07-31T21:42:52.667	find port game origin 
25	timer	25	1	2008-07-31T21:42:52.667	find port game origin 
26	svn	26	1	2008-07-31T21:42:52.667	anyon know realli good 
26	tortoisesvn	26	1	2008-07-31T21:42:52.667	anyon know realli good 
26	tutorials	26	1	2008-07-31T21:42:52.667	anyon know realli good 
27	c#	27	1	2008-07-31T21:42:52.667	net perspect memori leak 
27	.net	27	1	2008-07-31T21:42:52.667	net perspect memori leak 
27	performance	27	1	2008-07-31T21:42:52.667	net perspect memori leak 
27	memory	27	1	2008-07-31T21:42:52.667	net perspect memori leak 
28	windows	28	1	2008-07-31T21:42:52.667	use tortoisesvn window environ 
28	svn	28	1	2008-07-31T21:42:52.667	use tortoisesvn window environ 
28	64bit	28	1	2008-07-31T21:42:52.667	use tortoisesvn window environ 
29	c#	29	1	2008-07-31T21:42:52.667	recent site bot sql 
29	sql	29	1	2008-07-31T21:42:52.667	recent site bot sql 
29	vb.net	29	1	2008-07-31T21:42:52.667	recent site bot sql 
30	asp.net	30	1	2008-07-31T21:42:52.667	anyon got experi creat 
30	sql	30	1	2008-07-31T21:42:52.667	anyon got experi creat 
30	navigation	30	1	2008-07-31T21:42:52.667	anyon got experi creat 
31	java	31	1	2008-07-31T21:42:52.667	exist applic librari java 
31	xml	31	1	2008-07-31T21:42:52.667	exist applic librari java 
31	csv	31	1	2008-07-31T21:42:52.667	exist applic librari java 
32	java	32	1	2008-07-31T21:42:52.667	correct way access object 
32	php	32	1	2008-07-31T21:42:52.667	correct way access object 
32	oop	32	1	2008-07-31T21:42:52.667	correct way access object 
33	sql	33	1	2008-07-31T21:42:52.667	bang head sql server 
33	mysql	33	1	2008-07-31T21:42:52.667	bang head sql server 
33	sql-server	33	1	2008-07-31T21:42:52.667	bang head sql server 
33	csv	33	1	2008-07-31T21:42:52.667	bang head sql server 
34	.net	34	1	2008-07-31T21:42:52.667	pretti standard tabl setup 
34	database	34	1	2008-07-31T21:42:52.667	pretti standard tabl setup 
34	xsd	34	1	2008-07-31T21:42:52.667	pretti standard tabl setup 
35	php	35	1	2008-07-31T21:42:52.667	websit play flash player 
35	apache	35	1	2008-07-31T21:42:52.667	websit play flash player 
36	.net	36	1	2008-07-31T21:42:52.667	version number bottom svn 
36	asp.net	36	1	2008-07-31T21:42:52.667	version number bottom svn 
36	svn	36	1	2008-07-31T21:42:52.667	version number bottom svn 
37	windows	37	1	2008-07-31T21:42:52.667	use video intern site 
38	sql-server	38	1	2008-07-31T21:42:52.667	want get databas version 
38	database	38	1	2008-07-31T21:42:52.667	want get databas version 
38	version-control	38	1	2008-07-31T21:42:52.667	want get databas version 
39	c#	39	1	2008-07-31T21:42:52.667	want print html web 
39	html	39	1	2008-07-31T21:42:52.667	want print html web 
39	web-services	39	1	2008-07-31T21:42:52.667	want print html web 
39	printing	39	1	2008-07-31T21:42:52.667	want print html web 
40	annotations	40	1	2008-07-31T21:42:52.667	want abl display normal 
40	youtube	40	1	2008-07-31T21:42:52.667	want abl display normal 
41	php	41	1	2008-07-31T21:42:52.667	one linux server run 
41	apache	41	1	2008-07-31T21:42:52.667	one linux server run 
42	.net	42	1	2008-07-31T21:42:52.667	pleas recommend good librari 
42	pdf	42	1	2008-07-31T21:42:52.667	pleas recommend good librari 
43	algorithm	43	1	2008-07-31T21:42:52.667	someth mani time never 
43	language-agnostic	43	1	2008-07-31T21:42:52.667	someth mani time never 
43	colors	43	1	2008-07-31T21:42:52.667	someth mani time never 
44	c#	44	1	2008-07-31T21:42:52.667	one fun part program 
44	.net	44	1	2008-07-31T21:42:52.667	one fun part program 
44	asp.net	44	1	2008-07-31T21:42:52.667	one fun part program 
44	vb.net	44	1	2008-07-31T21:42:52.667	one fun part program 
44	internationalization	44	1	2008-07-31T21:42:52.667	one fun part program 
45	sql-server	45	1	2008-07-31T21:42:52.667	ye know exist run 
45	migration	45	1	2008-07-31T21:42:52.667	ye know exist run 
46	php	46	1	2008-07-31T21:42:52.667	let say array like 
46	arrays	46	1	2008-07-31T21:42:52.667	let say array like 
47	windows	47	1	2008-07-31T21:42:52.667	make mailto link regist 
48	mysql	48	1	2008-07-31T21:42:52.667	mysql incred use yet 
48	sql-server	48	1	2008-07-31T21:42:52.667	mysql incred use yet 
48	query	48	1	2008-07-31T21:42:52.667	mysql incred use yet 
49	git	49	1	2008-07-31T21:42:52.667	interest git last time 
49	version-control	49	1	2008-07-31T21:42:52.667	interest git last time 
50	.net	50	1	2008-07-31T21:42:52.667	anybodi know way creat 
50	database	50	1	2008-07-31T21:42:52.667	anybodi know way creat 
50	sqlite	50	1	2008-07-31T21:42:52.667	anybodi know way creat 
51	php	51	1	2008-07-31T21:42:52.667	want gather info user 
51	forms	51	1	2008-07-31T21:42:52.667	want gather info user 
51	remote	51	1	2008-07-31T21:42:52.667	want gather info user 
52	c#	52	1	2008-07-31T21:42:52.667	littl game written use 
52	.net	52	1	2008-07-31T21:42:52.667	littl game written use 
52	scripting	52	1	2008-07-31T21:42:52.667	littl game written use 
52	compiler	52	1	2008-07-31T21:42:52.667	littl game written use 
53	c++	53	1	2008-07-31T21:42:52.667	tri implement messagebox use 
53	c	53	1	2008-07-31T21:42:52.667	tri implement messagebox use 
53	linux	53	1	2008-07-31T21:42:52.667	tri implement messagebox use 
53	unix	53	1	2008-07-31T21:42:52.667	tri implement messagebox use 
53	gtk	53	1	2008-07-31T21:42:52.667	tri implement messagebox use 
54	c++	54	1	2008-07-31T21:42:52.667	question seek expert advic 
55	svn	55	1	2008-07-31T21:42:52.667	best practic check bin 
56	asp.net	56	1	2008-07-31T21:42:52.667	use visual studio one 
56	visual-studio	56	1	2008-07-31T21:42:52.667	use visual studio one 
56	svn	56	1	2008-07-31T21:42:52.667	use visual studio one 
57	c#	57	1	2008-07-31T21:42:52.667	often dictionari key valu 
57	sorting	57	1	2008-07-31T21:42:52.667	often dictionari key valu 
58	c	58	1	2008-07-31T21:42:52.667	post preserv histor reason 
59	sql	59	1	2008-07-31T21:42:52.667	often run follow problem 
59	database	59	1	2008-07-31T21:42:52.667	often run follow problem 
59	version-control	59	1	2008-07-31T21:42:52.667	often run follow problem 
60	.net	60	1	2008-07-31T21:42:52.667	microsoft work offici migrat 
60	ruby	60	1	2008-07-31T21:42:52.667	microsoft work offici migrat 
60	database	60	1	2008-07-31T21:42:52.667	microsoft work offici migrat 
61	php	61	1	2008-07-31T21:42:52.667	guidelin maintain respons session 
61	security	61	1	2008-07-31T21:42:52.667	guidelin maintain respons session 
62	c++	62	1	2008-07-31T21:42:52.667	work collect class use 
62	oop	62	1	2008-07-31T21:42:52.667	work collect class use 
63	language-agnostic	63	1	2008-07-31T21:42:52.667	hear lot opinion want 
63	types	63	1	2008-07-31T21:42:52.667	hear lot opinion want 
64	python	64	1	2008-07-31T21:42:52.667	build piec project need 
64	xml	64	1	2008-07-31T21:42:52.667	build piec project need 
65	string	65	1	2008-07-31T21:42:52.667	would go gener list 
65	language-agnostic	65	1	2008-07-31T21:42:52.667	would go gener list 
65	cross-platform	65	1	2008-07-31T21:42:52.667	would go gener list 
66	web-development	66	1	2008-07-31T21:42:52.667	much web build process 
66	ant	66	1	2008-07-31T21:42:52.667	much web build process 
66	build-process	66	1	2008-07-31T21:42:52.667	much web build process 
67	email	67	1	2008-07-31T21:42:52.667	tricki one alway reli 
68	java	68	1	2008-07-31T21:42:52.667	mean java warn type 
68	generics	68	1	2008-07-31T21:42:52.667	mean java warn type 
68	casting	68	1	2008-07-31T21:42:52.667	mean java warn type 
69	search	69	1	2008-07-31T21:42:52.667	lucen multipl index cover 
69	lucene	69	1	2008-07-31T21:42:52.667	lucen multipl index cover 
70	.net	70	1	2008-07-31T21:42:52.667	compani make piec softwar 
70	vb.net	70	1	2008-07-31T21:42:52.667	compani make piec softwar 
70	vb6	70	1	2008-07-31T21:42:52.667	compani make piec softwar 
71	iphone	71	1	2008-07-31T21:42:52.667	best way creat iphon 
71	objective-c	71	1	2008-07-31T21:42:52.667	best way creat iphon 
72	hash	72	1	2008-07-31T21:42:52.667	suppos gener imag email 
73	com	73	1	2008-07-31T21:42:52.667	part work maintain extend 
73	vb6	73	1	2008-07-31T21:42:52.667	part work maintain extend 
74	windows-mobile	74	1	2008-07-31T21:42:52.667	way launch favorit screen 
75	windows	75	1	2008-07-31T21:42:52.667	run situat everi coupl 
76	ruby-on-rails	76	1	2008-07-31T21:42:52.667	sign box rememb checkbox 
76	ruby	76	1	2008-07-31T21:42:52.667	sign box rememb checkbox 
76	http	76	1	2008-07-31T21:42:52.667	sign box rememb checkbox 
77	python	77	1	2008-07-31T21:42:52.667	use photoshop javascript api 
77	osx	77	1	2008-07-31T21:42:52.667	use photoshop javascript api 
77	fonts	77	1	2008-07-31T21:42:52.667	use photoshop javascript api 
78	.net	78	1	2008-07-31T21:42:52.667	write web servic net 
78	web-services	78	1	2008-07-31T21:42:52.667	write web servic net 
79	c#	79	1	2008-07-31T21:42:52.667	ok web develop find 
79	windows	79	1	2008-07-31T21:42:52.667	ok web develop find 
79	databinding	79	1	2008-07-31T21:42:52.667	ok web develop find 
79	forms	79	1	2008-07-31T21:42:52.667	ok web develop find 
80	html	80	1	2008-07-31T21:42:52.667	good method test websit 
80	css	80	1	2008-07-31T21:42:52.667	good method test websit 
80	web-development	80	1	2008-07-31T21:42:52.667	good method test websit 
80	design	80	1	2008-07-31T21:42:52.667	good method test websit 
81	python	81	1	2008-07-31T21:42:52.667	python applic need gener 
81	windows	81	1	2008-07-31T21:42:52.667	python applic need gener 
81	image	81	1	2008-07-31T21:42:52.667	python applic need gener 
81	pdf	81	1	2008-07-31T21:42:52.667	python applic need gener 
82	ruby-on-rails	82	1	2008-07-31T21:42:52.667	rubi rail websit make 
82	ruby	82	1	2008-07-31T21:42:52.667	rubi rail websit make 
82	crash	82	1	2008-07-31T21:42:52.667	rubi rail websit make 
83	python	83	1	2008-07-31T21:42:52.667	start work hobbi project 
83	tools	83	1	2008-07-31T21:42:52.667	start work hobbi project 
83	continuous-integration	83	1	2008-07-31T21:42:52.667	start work hobbi project 
84	web-development	84	1	2008-07-31T21:42:52.667	form base authent websit 
84	http	84	1	2008-07-31T21:42:52.667	form base authent websit 
84	authentication	84	1	2008-07-31T21:42:52.667	form base authent websit 
84	language-agnostic	84	1	2008-07-31T21:42:52.667	form base authent websit 
85	language-agnostic	85	1	2008-07-31T21:42:52.667	post answer pair let 
85	books	85	1	2008-07-31T21:42:52.667	post answer pair let 
86	unit-testing	86	1	2008-07-31T21:42:52.667	like abl test function 
86	language-agnostic	86	1	2008-07-31T21:42:52.667	like abl test function 
86	testing	86	1	2008-07-31T21:42:52.667	like abl test function 
87	c#	87	1	2008-07-31T21:42:52.667	upload first decent size 
87	asp.net	87	1	2008-07-31T21:42:52.667	upload first decent size 
88	c#	88	1	2008-07-31T21:42:52.667	sit local border read 
88	java	88	1	2008-07-31T21:42:52.667	sit local border read 
89	sql-server	89	1	2008-07-31T21:42:52.667	wonder guy manag deploy 
89	deployment	89	1	2008-07-31T21:42:52.667	wonder guy manag deploy 
90	php	90	1	2008-07-31T21:42:52.667	write cm applic php 
90	windows	90	1	2008-07-31T21:42:52.667	write cm applic php 
90	server	90	1	2008-07-31T21:42:52.667	write cm applic php 
91	python	91	1	2008-07-31T21:42:52.667	get start access oracl 
91	sql	91	1	2008-07-31T21:42:52.667	get start access oracl 
91	database	91	1	2008-07-31T21:42:52.667	get start access oracl 
91	oracle	91	1	2008-07-31T21:42:52.667	get start access oracl 
92	python	92	1	2008-07-31T21:42:52.667	sever way best one 
92	sql	92	1	2008-07-31T21:42:52.667	sever way best one 
92	database	92	1	2008-07-31T21:42:52.667	sever way best one 
92	oracle	92	1	2008-07-31T21:42:52.667	sever way best one 
93	c++	93	1	2008-07-31T21:42:52.667	research date indic imposs 
93	visual-studio	93	1	2008-07-31T21:42:52.667	research date indic imposs 
94	gui	94	1	2008-07-31T21:42:52.667	alright rather odd question 
94	language-agnostic	94	1	2008-07-31T21:42:52.667	alright rather odd question 
94	api	94	1	2008-07-31T21:42:52.667	alright rather odd question 
94	library	94	1	2008-07-31T21:42:52.667	alright rather odd question 
94	application	94	1	2008-07-31T21:42:52.667	alright rather odd question 
95	performance	95	1	2008-07-31T21:42:52.667	want print first prime 
96	ruby	96	1	2008-07-31T21:42:52.667	rubi differ one hand 
97	linux	97	1	2008-07-31T21:42:52.667	use could drag window 
98	sql	98	1	2008-07-31T21:42:52.667	databas tabl one field 
98	database	98	1	2008-07-31T21:42:52.667	databas tabl one field 
99	c#	99	1	2008-07-31T21:42:52.667	would like version properti 
99	.net	99	1	2008-07-31T21:42:52.667	would like version properti 
99	visual-studio	99	1	2008-07-31T21:42:52.667	would like version properti 
100	asp.net	100	1	2008-07-31T21:42:52.667	troubl get applic automat 
100	iis	100	1	2008-07-31T21:42:52.667	troubl get applic automat 
100	authentication	100	1	2008-07-31T21:42:52.667	troubl get applic automat 
100	active-directory	100	1	2008-07-31T21:42:52.667	troubl get applic automat 
101	encryption	101	1	2008-07-31T21:42:52.667	fastest yet secur way 
101	passwords	101	1	2008-07-31T21:42:52.667	fastest yet secur way 
102	open-source	102	1	2008-07-31T21:42:52.667	like contribut open sourc 
103	java	103	1	2008-07-31T21:42:52.667	build configur manag tool 
103	build-process	103	1	2008-07-31T21:42:52.667	build configur manag tool 
104	python	104	1	2008-07-31T21:42:52.667	rememb whether dream seem 
104	arrays	104	1	2008-07-31T21:42:52.667	rememb whether dream seem 
105	keyboard	105	1	2008-07-31T21:42:52.667	question exist histor signific 
106	php	106	1	2008-07-31T21:42:52.667	got upcom project wherein 
106	database	106	1	2008-07-31T21:42:52.667	got upcom project wherein 
106	odbc	106	1	2008-07-31T21:42:52.667	got upcom project wherein 
106	db2	106	1	2008-07-31T21:42:52.667	got upcom project wherein 
107	python	107	1	2008-07-31T21:42:52.667	quit intellisens code complet 
107	tools	107	1	2008-07-31T21:42:52.667	quit intellisens code complet 
107	ide	107	1	2008-07-31T21:42:52.667	quit intellisens code complet 
108	.net	108	1	2008-07-31T21:42:52.667	still look embed databas 
108	database	108	1	2008-07-31T21:42:52.667	still look embed databas 
109	c#	109	1	2008-07-31T21:42:52.667	look introduc unit test 
109	.net	109	1	2008-07-31T21:42:52.667	look introduc unit test 
109	visual-studio	109	1	2008-07-31T21:42:52.667	look introduc unit test 
109	unit-testing	109	1	2008-07-31T21:42:52.667	look introduc unit test 
110	.net	110	1	2008-07-31T21:42:52.667	wrote window servic use 
110	database	110	1	2008-07-31T21:42:52.667	wrote window servic use 
111	asp.net	111	1	2008-07-31T21:42:52.667	need display map state 
111	mapping	111	1	2008-07-31T21:42:52.667	need display map state 
112	python	112	1	2008-07-31T21:42:52.667	django view point function 
112	django	112	1	2008-07-31T21:42:52.667	django view point function 
112	views	112	1	2008-07-31T21:42:52.667	django view point function 
112	oop	112	1	2008-07-31T21:42:52.667	django view point function 
113	string	113	1	2008-07-31T21:42:52.667	format string titl case 
113	language-agnostic	113	1	2008-07-31T21:42:52.667	format string titl case 
113	format	113	1	2008-07-31T21:42:52.667	format string titl case 
114	c#	114	1	2008-07-31T21:42:52.667	one may alway know 
114	.net	114	1	2008-07-31T21:42:52.667	one may alway know 
114	reflection	114	1	2008-07-31T21:42:52.667	one may alway know 
115	.net	115	1	2008-07-31T21:42:52.667	best way local date 
115	internationalization	115	1	2008-07-31T21:42:52.667	best way local date 
116	python	116	1	2008-07-31T21:42:52.667	get python work postgresql 
116	mysql	116	1	2008-07-31T21:42:52.667	get python work postgresql 
116	postgresql	116	1	2008-07-31T21:42:52.667	get python work postgresql 
117	math	117	1	2008-07-31T21:42:52.667	need programmat solv system 
118	python	118	1	2008-07-31T21:42:52.667	abl find understand explan 
119	database	119	1	2008-07-31T21:42:52.667	object orient databas seem 
119	oop	119	1	2008-07-31T21:42:52.667	object orient databas seem 
120	asp	120	1	2008-07-31T21:42:52.667	asp classic net get 
121	visual-studio	121	1	2008-07-31T21:42:52.667	tri maintain setup project 
121	registry	121	1	2008-07-31T21:42:52.667	tri maintain setup project 
122	algorithm	122	1	2008-07-31T21:42:52.667	ascend list number effici 
122	language-agnostic	122	1	2008-07-31T21:42:52.667	ascend list number effici 
123	c#	123	1	2008-07-31T21:42:52.667	sql select isnul max 
123	linq	123	1	2008-07-31T21:42:52.667	sql select isnul max 
124	sql-server	124	1	2008-07-31T21:42:52.667	design databas tabl ms 
124	database	124	1	2008-07-31T21:42:52.667	design databas tabl ms 
125	msbuild	125	1	2008-07-31T21:42:52.667	tri setup moment far 
126	php	126	1	2008-07-31T21:42:52.667	realli like start implement 
126	unit-testing	126	1	2008-07-31T21:42:52.667	realli like start implement 
127	javascript	127	1	2008-07-31T21:42:52.667	suppos follow css rule 
127	html	127	1	2008-07-31T21:42:52.667	suppos follow css rule 
127	css	127	1	2008-07-31T21:42:52.667	suppos follow css rule 
127	fonts	127	1	2008-07-31T21:42:52.667	suppos follow css rule 
128	keyboard	128	1	2008-07-31T21:42:52.667	similar differ keyboard programm 
129	visual-studio	129	1	2008-07-31T21:42:52.667	easi way produc document 
129	xslt	129	1	2008-07-31T21:42:52.667	easi way produc document 
129	documentation	129	1	2008-07-31T21:42:52.667	easi way produc document 
130	svn	130	1	2008-07-31T21:42:52.667	use subvers year use 
130	git	130	1	2008-07-31T21:42:52.667	use subvers year use 
131	php	131	1	2008-07-31T21:42:52.667	java develop new php 
131	variables	131	1	2008-07-31T21:42:52.667	java develop new php 
132	php	132	1	2008-07-31T21:42:52.667	debug php script awar 
132	debugging	132	1	2008-07-31T21:42:52.667	debug php script awar 
133	language-agnostic	133	1	2008-07-31T21:42:52.667	implement internation actual project 
133	unicode	133	1	2008-07-31T21:42:52.667	implement internation actual project 
133	localization	133	1	2008-07-31T21:42:52.667	implement internation actual project 
133	internationalization	133	1	2008-07-31T21:42:52.667	implement internation actual project 
134	svn	134	1	2008-07-31T21:42:52.667	window tortois svn question 
134	osx	134	1	2008-07-31T21:42:52.667	window tortois svn question 
135	html	135	1	2008-07-31T21:42:52.667	give rel simpl css 
135	css	135	1	2008-07-31T21:42:52.667	give rel simpl css 
135	web-development	135	1	2008-07-31T21:42:52.667	give rel simpl css 
135	text	135	1	2008-07-31T21:42:52.667	give rel simpl css 
136	sql-server	136	1	2008-07-31T21:42:52.667	upgrad exist program server 
137	javascript	137	1	2008-07-31T21:42:52.667	seem lot choic dom 
137	frameworks	137	1	2008-07-31T21:42:52.667	seem lot choic dom 
138	python	138	1	2008-07-31T21:42:52.667	python coupl month read 
138	tutorials	138	1	2008-07-31T21:42:52.667	python coupl month read 
139	c#	139	1	2008-07-31T21:42:52.667	simplest way connect queri 
139	database	139	1	2008-07-31T21:42:52.667	simplest way connect queri 
139	connection	139	1	2008-07-31T21:42:52.667	simplest way connect queri 
140	postgresql	140	1	2008-07-31T21:42:52.667	attempt insert escap charact 
141	c#	141	1	2008-07-31T21:42:52.667	maintain net applic one 
141	.net	141	1	2008-07-31T21:42:52.667	maintain net applic one 
141	exception	141	1	2008-07-31T21:42:52.667	maintain net applic one 
142	vb6	142	1	2008-07-31T21:42:52.667	ok import librari function 
142	vb	142	1	2008-07-31T21:42:52.667	ok import librari function 
143	python	143	1	2008-07-31T21:42:52.667	read possibl add method 
143	oop	143	1	2008-07-31T21:42:52.667	read possibl add method 
144	linux	144	1	2008-07-31T21:42:52.667	often edit config file 
144	unix	144	1	2008-07-31T21:42:52.667	often edit config file 
145	c#	145	1	2008-07-31T21:42:52.667	need grab represent viewstat 
145	asp.net	145	1	2008-07-31T21:42:52.667	need grab represent viewstat 
146	ruby-on-rails	146	1	2008-07-31T21:42:52.667	upgrad rail websit plugin 
146	ruby	146	1	2008-07-31T21:42:52.667	upgrad rail websit plugin 
146	exception	146	1	2008-07-31T21:42:52.667	upgrad rail websit plugin 
146	plugins	146	1	2008-07-31T21:42:52.667	upgrad rail websit plugin 
147	c#	147	1	2008-07-31T21:42:52.667	best way display flash 
147	winforms	147	1	2008-07-31T21:42:52.667	best way display flash 
147	flash	147	1	2008-07-31T21:42:52.667	best way display flash 
147	adobe	147	1	2008-07-31T21:42:52.667	best way display flash 
148	c#	148	1	2008-07-31T21:42:52.667	look way delet file 
149	sql-server	149	1	2008-07-31T21:42:52.667	instanc queri like follow 
149	query	149	1	2008-07-31T21:42:52.667	instanc queri like follow 
149	indexing	149	1	2008-07-31T21:42:52.667	instanc queri like follow 
149	full-text-search	149	1	2008-07-31T21:42:52.667	instanc queri like follow 
150	language-agnostic	150	1	2008-07-31T21:42:52.667	agre howev float point 
150	math	150	1	2008-07-31T21:42:52.667	agre howev float point 
150	floating-point	150	1	2008-07-31T21:42:52.667	agre howev float point 
151	c++	151	1	2008-07-31T21:42:52.667	work multithread applic corrupt 
151	windows	151	1	2008-07-31T21:42:52.667	work multithread applic corrupt 
151	multithreading	151	1	2008-07-31T21:42:52.667	work multithread applic corrupt 
151	debugging	151	1	2008-07-31T21:42:52.667	work multithread applic corrupt 
151	memory	151	1	2008-07-31T21:42:52.667	work multithread applic corrupt 
152	unix	152	1	2008-07-31T21:42:52.667	correct way get process 
152	size	152	1	2008-07-31T21:42:52.667	correct way get process 
153	.net	153	1	2008-07-31T21:42:52.667	anyon know good free 
153	library	153	1	2008-07-31T21:42:52.667	anyon know good free 
154	c++	154	1	2008-07-31T21:42:52.667	except need caught compil 
154	exception	154	1	2008-07-31T21:42:52.667	except need caught compil 
155	database	155	1	2008-07-31T21:42:52.667	given index import dataset 
155	indexing	155	1	2008-07-31T21:42:52.667	given index import dataset 
156	windows	156	1	2008-07-31T21:42:52.667	back old day help 
156	language-agnostic	156	1	2008-07-31T21:42:52.667	back old day help 
157	c	157	1	2008-07-31T21:42:52.667	tri write string replac 
158	sql	158	1	2008-07-31T21:42:52.667	hope get answer databas 
158	database	158	1	2008-07-31T21:42:52.667	hope get answer databas 
158	indexing	158	1	2008-07-31T21:42:52.667	hope get answer databas 
159	svn	159	1	2008-07-31T21:42:52.667	use sampl project svn 
159	msbuild	159	1	2008-07-31T21:42:52.667	use sampl project svn 
160	python	160	1	2008-07-31T21:42:52.667	need abl manipul larg 
160	data-structures	160	1	2008-07-31T21:42:52.667	need abl manipul larg 
160	performance	160	1	2008-07-31T21:42:52.667	need abl manipul larg 
160	graph	160	1	2008-07-31T21:42:52.667	need abl manipul larg 
161	ruby	161	1	2008-07-31T21:42:52.667	recent start studi rubi 
161	open-source	161	1	2008-07-31T21:42:52.667	recent start studi rubi 
162	dns	162	1	2008-07-31T21:42:52.667	look allow user control 
162	web-applications	162	1	2008-07-31T21:42:52.667	look allow user control 
162	user	162	1	2008-07-31T21:42:52.667	look allow user control 
163	c#	163	1	2008-07-31T21:42:52.667	hey guy bug submit 
163	.net	163	1	2008-07-31T21:42:52.667	hey guy bug submit 
163	safari	163	1	2008-07-31T21:42:52.667	hey guy bug submit 
164	hyperlink	164	1	2008-07-31T21:42:52.667	want link specif slide 
165	regex	165	1	2008-07-31T21:42:52.667	file like follow data 
166	c#	166	1	2008-07-31T21:42:52.667	app client window devic 
166	c++	166	1	2008-07-31T21:42:52.667	app client window devic 
166	sockets	166	1	2008-07-31T21:42:52.667	app client window devic 
166	server	166	1	2008-07-31T21:42:52.667	app client window devic 
167	svn	167	1	2008-07-31T21:42:52.667	compani current use cv 
167	version-control	167	1	2008-07-31T21:42:52.667	compani current use cv 
168	mysql	168	1	2008-07-31T21:42:52.667	point mysql databas start 
168	database	168	1	2008-07-31T21:42:52.667	point mysql databas start 
